old_unified_id,old_source_name,old_dataset_name,old_normalized_label,old_message_raw,raw_placeholder_types,replacement_candidate_id,replacement_source_name,replacement_dataset_name,replacement_message_raw,replacement_method,duplicate_check_status,repair_status,notes
replacement_imc25_english_smish_02632,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Please use Case Number S-<US_DRIVER_LICENSE>-F8G0Z3 as reference and refer to details sent to your email.  BML Customer Support Team  (contains additional text in another language),,imc25_english_smish_02684,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Don’t let smishing get on the way. This is a shortcut for SMS Phishing,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02893,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,DEADLINE-ObomaCare is nearing the End of Approval stage. Call - <UK_NHS> Please,,ncsu_sms_phishing_027048,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *=*】】",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03263,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Hi I am one of the billionaires stuck in a submarine please send me <US_DRIVER_LICENSE> just to buy food toiletries and some oxygen,,imc25_english_smish_03061,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,High five NobuhleNombuso2! You've done all the 📩 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03551,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Your new phone (under <US_DRIVER_LICENSE>) is waiting! #CheckSMDeals for cool smartphone finds from Realme Vivo Nokia & more!,,ncsu_sms_phishing_027053,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ^:#】&",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03602,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Evri: Your order 2A7178<LOCATION> is at your local depot since nobody answered. Book via:,,imc25_english_smish_03186,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,High five NobuhleNombuso2! You've done all the 📦 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03695,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,HiTaskopenedfor You are selected join our company and wage is 8700 RS. <LOCATION> ThanksSentviaYSUITE,,ncsu_sms_phishing_027057,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ #-^!】",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03718,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,SMS 'Skiza <US_DRIVER_LICENSE>' send to 811 to get this song as your Skiza Tune,,imc25_english_smish_03685,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Don't get your heart broken by SMishing scams. The IRS will never text you.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03761,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Article No:EW639866764IN has been Delivered by SANATAN BAUR (Beat No:<US_DRIVER_LICENSE>),,ncsu_sms_phishing_027059,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *})[[",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03811,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Dear customer your electricity connection will be disconnected soon please contact your electricity officer for details. Please immediately call on the number given below. <US_BANK_NUMBER>,,imc25_english_smish_03764,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,High five NobuhleNombuso2! You've done all the 📧 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03822,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Your My name is Nehaa urgently need workers 17000RS contact: <LOCATION>,,ncsu_sms_phishing_027061,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ &.*]/",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_03958,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Paid to SATYAM <US_BANK_NUMBER>@postbank Debited from XXXXXXXX0831 Bike insurance from ₹ 1.5/day*,,imc25_english_smish_03961,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Deposit Your Money 1420.19 CAD From : CANADA REVENUE AGENCY,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04078,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,FNB:-) <US_DRIVER_LICENSE>.00 paid from Next Trans...,,ncsu_sms_phishing_027067,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ !^^&#",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04125,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,TRANSFER TO <US_BANK_NUMBER> - PMJJBY RENEWAL SBIJB014050202312511 <US_DRIVER_LICENSE>,,imc25_english_smish_04146,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Hi mum I'm using friends phone I've smashed mine and their phones low can you message my new number please 075XXXXXX x,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04263,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<LOCATION> is our home and together we can build a better future for ourselves and our children. Let’s work together for the success of the incoming administration. <LOCATION>: Better Together!,,ncsu_sms_phishing_027069,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *[&#【",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04324,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Mum my screeens gone after I dropped my phone could you messsage my new numb <US_BANK_NUMBER>,,imc25_english_smish_04344,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,United we stand divided we fall. Let’s put our differences aside and work together to support the new administration towards a secured future for our Nation. Nigeria: Better Together!,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04495,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,ENJOY 3GB DATA BONUS and <US_DRIVER_LICENSE> welcome bonus when you download and register on the OPay app,,ncsu_sms_phishing_027073,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ %}[email protected]",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04512,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<LOCATION> is a diverse nation with different cultures languages and beliefs but we are all <NRP> at heart and in our blood. Let’s embrace our diversity and work together for a prosperous <LOCATION>.,,imc25_english_smish_04553,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Our system record shows that you have one trip failed to tap-off. Please pay this outstanding invoice immediately.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04585,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Hi siz KDF is doing replacement & I've 3 vacancies send me the details of Ken & 2 others with D+ & above.U can also get me on <UK_NHS> Maj.Ndambuki.,,ncsu_sms_phishing_027076,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ %}",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04761,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Hi. Just to let you know you recently called a premium number that's not included in your tariff.  To check your charges and stay on top of your bill head to My <US_DRIVER_LICENSE>:,,imc25_english_smish_04782,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,ZIP: Congratulations! Now you are eligible to upgrade your credit on zip pay. Apply now,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_04993,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Santander: We have noticed and attempted payment to the merchant 'Gadgets4You' for the amount of £390.00 if this wasn't you respond 'N' to +<US_BANK_NUMBER>,,ncsu_sms_phishing_027084,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ,】@.%",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05112,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,DearCustomer: KCB MPESA soft loan is now available 0.5% send <US_DRIVER_LICENSE> to <US_BANK_NUMBER> Ksh10000/= ksh50000/= Ksh250000/= Call/sms <US_BANK_NUMBER>,,imc25_english_smish_05173,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Hi !  This is a reminder from Linkt. Your vehicle has been suspended; Please pay your overdue toll invoice immediately to remove the limitation at,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05211,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Article No:EW639866764IN has been Delivered by SANATAN BAUR (Beat No:<US_DRIVER_LICENSE>) on,,ncsu_sms_phishing_027086,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ -[@]:",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05272,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,You received $<US_DRIVER_LICENSE>.62 Tap to withdraw your money now,,imc25_english_smish_05275,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dad i lost my phone. This is my new number could you please send me a message on WahtsApp on this new number?,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05380,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<LOCATION> Your packages is unde1livereable the adress on file did not mmth the zlp c0de please udpated the <NRP>:,,ncsu_sms_phishing_027091,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ **[email protected]=",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05395,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Hi Am Hayley from <LOCATION> currently in <LOCATION> working with USAIDalso looking for arelationship marriag e partner kindly c/sms your names to <UK_NHS>,,imc25_english_smish_05399,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[Qatarpost]: We cannot deliver to your door due to the incorrect house number please modify the address in time,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05485,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,((WellsFargo) $212.59 Charge@SAFEWAY In <LOCATION>.. YES Reply Y. NO? CallBack Now @),,ncsu_sms_phishing_027094,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ .&#@#",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05533,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Your complaint has been resolved. If you need anything else call <US_BANK_NUMBER>. Your Ref. number is CAS-<US_DRIVER_LICENSE>-F5L9M3.,,imc25_english_smish_05580,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,We don't send SMSe about fund transfers. Ever. 😱,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_05547,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Once <LOCATION> results are out come 2 OTC-Pta 4 ur 2023 studies. Ur space is reserved. Complete registration form,,ncsu_sms_phishing_027095,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *]!)/",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
