removed_unified_id,removed_row_position_1based,removed_strong_campaign_family_key,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_strong_campaign_family_key,replacement_reason,duplicate_check_status,notes
content_replacement_ncsu_sms_phishing_060648,11252,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ oSsjUZ",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060651,11253,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ WwSchN",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060652,11254,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ACwuNE",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060655,11255,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ kuhomT",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060661,11256,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ RFkKwI",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060665,11257,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ QdjElh",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060671,11258,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ YuDchF",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060673,11259,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ jzcDbP",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060681,11260,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ cqRWss",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060683,11261,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ WhLILO",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060687,11262,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ lzyrLb",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060692,11263,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ tqunSU",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060699,11264,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ iBkHOm",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060702,11265,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ksGAry",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060710,11266,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ZRQNEY",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060713,11267,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ xwAAli",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060716,11268,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ pquFzs",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060718,11269,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ voSuHH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060722,11270,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ cCOTWA",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060725,11271,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ xNeerx",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060728,11272,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PGuWWg",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060735,11273,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ YRXzZk",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060737,11274,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ HSNCpu",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060746,11275,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ dykzOv",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060751,11276,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ eeRGtW",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060755,11277,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ foVvZZ",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060761,11278,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ JsNPWz",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060764,11279,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ BtUnUi",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060767,11280,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ wvsyxH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060778,11281,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PJobNo",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060781,11282,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ UVMXrf",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060787,11283,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ viDQko",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060789,11284,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SKxvIK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060795,11285,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ QVtFPf",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060796,11286,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ CvIsvY",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060817,11287,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ tHWsMy",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060818,11288,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ImtkNo",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060822,11289,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ KfGBLp",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060823,11290,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ DIDPUk",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
content_replacement_ncsu_sms_phishing_060829,11291,new trxe login <url> username rom88 p word r66888 balance <amount> <rand>,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ eZrcVn",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
