cluster_signature,cluster_size,id,source_name,review_status,message_clean
profit fr0m number per day get rich oil crisis calculate your possible profits click here placeholder,3,ncsu_sms_phishing_013117,SMS Phishing Dataset,candidate,PROFIT FR0M $346 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_012930,SMS Phishing Dataset,candidate,PR0FIT FR0M $537 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_012944,SMS Phishing Dataset,candidate,PR0FIT FR0M $989 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich 0il crisis calculate y0ur p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_013044,SMS Phishing Dataset,candidate,PR0FIT FR0M $666 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_012957,SMS Phishing Dataset,candidate,PR0FIT FROM $661 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_012969,SMS Phishing Dataset,candidate,PR0FIT FROM $893 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_013271,SMS Phishing Dataset,candidate,PR0FIT FROM $482 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit from number per day get rich 0il crisis calculate your p0ssible profits click here placeholder,3,ncsu_sms_phishing_012983,SMS Phishing Dataset,candidate,PR0FIT FROM $360 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit from number per day get rich 0il crisis calculate your p0ssible profits click here placeholder,3,ncsu_sms_phishing_013048,SMS Phishing Dataset,candidate,PR0FIT FROM $408 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>
pr0fit from number per day get rich 0il crisis calculate your p0ssible profits click here placeholder,3,ncsu_sms_phishing_013183,SMS Phishing Dataset,candidate,PR0FIT FROM $737 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>
profit fr0m number per day get rich oil crisis calculate y0ur possible pr0fits click here placeholder,3,ncsu_sms_phishing_012994,SMS Phishing Dataset,candidate,PROFIT FR0M $845 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich oil crisis calculate y0ur possible pr0fits click here placeholder,3,ncsu_sms_phishing_013057,SMS Phishing Dataset,candidate,PROFIT FR0M $701 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich oil crisis calculate y0ur possible pr0fits click here placeholder,3,ncsu_sms_phishing_013066,SMS Phishing Dataset,candidate,PROFIT FR0M $432 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich oil crisis calculate y0ur possible pr0fits click here placeholder,3,ncsu_sms_phishing_013007,SMS Phishing Dataset,candidate,PROFIT FROM $922 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich oil crisis calculate y0ur possible pr0fits click here placeholder,3,ncsu_sms_phishing_013024,SMS Phishing Dataset,candidate,PROFIT FROM $918 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich oil crisis calculate y0ur possible pr0fits click here placeholder,3,ncsu_sms_phishing_013080,SMS Phishing Dataset,candidate,PROFIT FROM $343 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_013043,SMS Phishing Dataset,candidate,PR0FIT FR0M $709 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_013124,SMS Phishing Dataset,candidate,PR0FIT FR0M $657 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_013302,SMS Phishing Dataset,candidate,PR0FIT FR0M $858 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>
our system indicates that you are eligible for this payment please submit claim soon possible for your placeholder,3,ncsu_sms_phishing_017695,SMS Phishing Dataset,candidate,Our system indicates that you are eligible for this payment. Please submit a claim as soon as possible for your <OTP>.88 AUD refund jmxl.info/MyGoV381.
our system indicates that you are eligible for this payment please submit claim soon possible for your placeholder,3,ncsu_sms_phishing_017696,SMS Phishing Dataset,candidate,Our system indicates that you are eligible for this payment. Please submit a claim as soon as possible for your <OTP>.88 AUD refund here; jmxl.info/MyGoV381.
our system indicates that you are eligible for this payment please submit claim soon possible for your placeholder,3,ncsu_sms_phishing_017697,SMS Phishing Dataset,candidate,Our system indicates that you are eligible for this payment. Please submit a claim as soon as possible for your <OTP>.88 AUD refund here: jmxl.info/MyGoV381.
you haven visited airdrop for more than number days your account has accumulated free eth please get your,3,ncsu_sms_phishing_017905,SMS Phishing Dataset,candidate,You haven't visited AIRDROP for more than 325 days. Your account has accumulated free ETH. Please get your Ethereum +1.824 ETH. <URL>
you haven visited airdrop for more than number days your account has accumulated free eth please get your,3,ncsu_sms_phishing_017906,SMS Phishing Dataset,candidate,You haven't visited AIRDROP for more than 369 days. Your account has accumulated free ETH. Please get your Ethereum. <URL>
you haven visited airdrop for more than number days your account has accumulated free eth please get your,3,ncsu_sms_phishing_017907,SMS Phishing Dataset,candidate,You haven't visited AIRDROP for more than 325 days. Your account has accumulated free ETH. Please get your Ethereum +1.820 eth. <URL>
binance according local regulations please update web3 number before april number otherwise the account will frozen placeholder,3,ncsu_sms_phishing_024250,SMS Phishing Dataset,candidate,"[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>"
binance according local regulations please update web3 number before april number otherwise the account will frozen placeholder,3,ncsu_sms_phishing_024340,SMS Phishing Dataset,candidate,"Binance: According to local regulations, please update web3.0 before April 17, otherwise the account will be frozen. <URL>"
binance according local regulations please update web3 number before april number otherwise the account will frozen placeholder,3,ncsu_sms_phishing_024353,SMS Phishing Dataset,candidate,"Binance: According to local regulations, please update web3.0 before April 18, otherwise the account will be frozen. <URL>"
number binance according local regulations please update web3 number before april number otherwise the account will frozen placeholder,3,ncsu_sms_phishing_024257,SMS Phishing Dataset,candidate,"13[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>"
number binance according local regulations please update web3 number before april number otherwise the account will frozen placeholder,3,ncsu_sms_phishing_024272,SMS Phishing Dataset,candidate,"886[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>"
number binance according local regulations please update web3 number before april number otherwise the account will frozen placeholder,3,ncsu_sms_phishing_026467,SMS Phishing Dataset,candidate,"3[Binance] According to local regulations, please update web3.0 before April 11, otherwise the account will be frozen. <URL>"
binance acuerdo con las regulaciones locales actualice web3 number antes del number abril contrario cuenta congelara placeholder number,3,ncsu_sms_phishing_024264,SMS Phishing Dataset,candidate,"Binance: De acuerdo con las regulaciones locales, actualice web3.0 antes del 15 de abril; de lo contrario, la cuenta se congelara. <URL> 88"
binance acuerdo con las regulaciones locales actualice web3 number antes del number abril contrario cuenta congelara placeholder number,3,ncsu_sms_phishing_024266,SMS Phishing Dataset,candidate,"Binance: De acuerdo con las regulaciones locales, actualice web3.0 antes del 15 de abril; de lo contrario, la cuenta se congelara. <URL> 11"
binance acuerdo con las regulaciones locales actualice web3 number antes del number abril contrario cuenta congelara placeholder number,3,ncsu_sms_phishing_024267,SMS Phishing Dataset,candidate,"Binance: De acuerdo con las regulaciones locales, actualice web3.0 antes del 15 de abril; de lo contrario, la cuenta se congelara. <URL> 3"
binance prega aggiornare web3 number entro number aprile conformit con regolamenti caso contrario account sar disattivato placeholder,3,ncsu_sms_phishing_025745,SMS Phishing Dataset,candidate,"Binance: Si prega di aggiornare web3.0 entro il 20 aprile in conformità con i regolamenti. In caso contrario, l'account sarà disattivato. <URL>"
binance prega aggiornare web3 number entro number aprile conformit con regolamenti caso contrario account sar disattivato placeholder,3,ncsu_sms_phishing_026634,SMS Phishing Dataset,candidate,"Binance: Si prega di aggiornare web3.0 entro il 22 aprile in conformità con i regolamenti. In caso contrario, l'account sarà disattivato. <URL>"
binance prega aggiornare web3 number entro number aprile conformit con regolamenti caso contrario account sar disattivato placeholder,3,ncsu_sms_phishing_027661,SMS Phishing Dataset,candidate,"[Binance] Si prega di aggiornare web3.0 entro il 23 aprile in conformità con i regolamenti. In caso contrario, l'account sarà disattivato. <URL>"
update txrm l0gin placeholder login code placeholder total number number number,3,ncsu_sms_phishing_026627,SMS Phishing Dataset,candidate,"Update TXRM L0gin || <URL> || Login code: <OTP> Total: 3,853,40.73ÙŠÐТ &*!&^"
update txrm l0gin placeholder login code placeholder total number number number,3,ncsu_sms_phishing_026628,SMS Phishing Dataset,candidate,"Update TXRM L0gin || <URL> || Login code: <OTP> Total: 3,853,40.73ÙŠÐТ =【%%【"
update txrm l0gin placeholder login code placeholder total number number number,3,ncsu_sms_phishing_026642,SMS Phishing Dataset,candidate,"Update TXRM L0gin || <URL> || Login code: <OTP> Total: 3,853,40.73ÙŠÐТ [##,:"
new cfjb l0gin placeholder username rom88 word r66888 all number number number email protected,3,ncsu_sms_phishing_032201,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ @[email protected]/*"
new cfjb l0gin placeholder username rom88 word r66888 all number number number email protected,3,ncsu_sms_phishing_032235,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ [email protected]!!("
new cfjb l0gin placeholder username rom88 word r66888 all number number number email protected,3,ncsu_sms_phishing_032524,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ },][email protected]"
buyer paid confirm sale placeholder route number,3,ncsu_sms_phishing_034567,SMS Phishing Dataset,candidate,"Buyer paid, confirm sale: <URL> route:5"
buyer paid confirm sale placeholder route number,3,ncsu_sms_phishing_034568,SMS Phishing Dataset,candidate,"Buyer paid, confirm sale: <URL> route:6"
buyer paid confirm sale placeholder route number,3,ncsu_sms_phishing_034569,SMS Phishing Dataset,candidate,"Buyer paid, confirm sale: <URL> route:2"
placeholder your account has been updated new login code placeholder the remaining number number number number usdt please,3,ncsu_sms_phishing_043733,SMS Phishing Dataset,candidate,"[ <URL> ] Your account has been updated, new login code: <OTP> The remaining 3,824,258.39 USDT please keep it safe."
placeholder your account has been updated new login code placeholder the remaining number number number number usdt please,3,ncsu_sms_phishing_048161,SMS Phishing Dataset,candidate,"[ <URL> ] Your account has been updated, new login code: <OTP> The remaining 3,811,258.66 USDT please keep it safe."
placeholder your account has been updated new login code placeholder the remaining number number number number usdt please,3,ncsu_sms_phishing_066965,SMS Phishing Dataset,candidate,"< <URL> > Your account has been updated, new login code: <OTP> The remaining 3,824,258.39 USDT please keep it safe."
placeholder unt login rom88 word r66888 us1able number number number email protected,3,ncsu_sms_phishing_043860,SMS Phishing Dataset,candidate,"【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š Ð Т 】/[email protected]*"
placeholder unt login rom88 word r66888 us1able number number number email protected,3,ncsu_sms_phishing_043865,SMS Phishing Dataset,candidate,"【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š Ð Т ,*%[email protected]"
