record_id,screenshot_file,source,visible_date_label,cleaned_text,redactions_applied,notes
1743,analysisdataset (2).csv,FEDEX,"11/11/2023, 06:05:00","Hello <NAME>, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: <URL> O",<URL>; <NAME>,
1744,analysisdataset (2).csv,Unknown,"11/11/2023, 06:58:27",Here is the free courses for you. <URL>,<URL>,
1746,analysisdataset (2).csv,Phone Number,"11/13/2023, 05:11:58","Dear, you passed the interview. An average of 6,000 TK can be received every day, contact: <URL> 10:48 AM",<URL>,
1747,analysisdataset (2).csv,Phone Number,"11/13/2023, 17:19:00","YOUR CLOUD IS FULL! All files will be deleted if you dont react soon. You, As a loyal customer gets 50GB extra for FREE <URL>",<URL>,
1748,analysisdataset (2).csv,Phone Number,"11/13/2023, 17:19:43",REMINDER: Confirm your $165.30 refund through our digital form. Refund available until 11/12: <URL>,<URL>,
1749,analysisdataset (2).csv,Phone Number,"11/13/2023, 17:21:09",B?P??: (49) DANGEROUS Files have breached your phone. REMOVE these files to keep your data safe <URL>,<URL>,
1751,analysisdataset (2).csv,IRS,"11/13/2023, 18:24:05","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please pro View all",<URL>,
1753,analysisdataset (2).csv,IRS,"11/13/2023, 18:28:42","< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for Sincerely, [IRS]",<URL>,
1754,analysisdataset (2).csv,IRS,"11/13/2023, 18:39:09","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 10:21 a. m. . CLARO 1",<URL>,
1756,analysisdataset (2).csv,USPS,"11/13/2023, 20:30:46","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day! O'",<URL>,
1758,analysisdataset (2).csv,USPS,"11/14/2023, 14:21:37","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day",<URL>,
1760,analysisdataset (2).csv,IRS,"11/14/2023, 22:22:34","< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1761,analysisdataset (2).csv,USPS,"11/14/2023, 22:24:51","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari iMessage A",<URL>,
1763,analysisdataset (2).csv,Phone Number,"11/15/2023, 05:35:59",Hii am Jenny. How are you today Flynika?,,
1764,analysisdataset (2).csv,IRS,"11/15/2023, 17:43:33","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply 1, then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. +",<URL>,
1766,analysisdataset (2).csv,USPS,"11/16/2023, 17:20:41",The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address informa-tion. Please confirm your address in the link within 12 hours. <URL> (Enter the link in your browser) The US Postal team wishes you a wonderful day,<URL>,
1767,analysisdataset (2).csv,USPS,"11/16/2023, 17:30:03","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then\nexit the text message and open it again to activate the link, or copy the link and open",<URL>,
1768,analysisdataset (2).csv,Ozow,"11/17/2023, 14:01:09","OZOW PAYMENT: A payment was sent to you via SARS Annual Return. <URL> to link payment to your Credit/Cheque account, FSP36911 T&Cs Apply",<URL>,
1769,analysisdataset (2).csv,USPS,"11/17/2023, 14:22:58","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day",<URL>,
1770,analysisdataset (2).csv,Phone Number,"11/20/2023, 14:47:37",ALERT: *5* apps on your phone are breaching its security defenses. Ensure your safety by deleting these programs: <URL>,<URL>,
1771,analysisdataset (2).csv,Powerball,"11/20/2023, 17:32:35","Good news, This is <NAME>, the Powerball winner of $316.3 million in Wisconsin, Click here to watch our winning video <URL> We are donating $150,000 to 50 people to appreciate what God has done in our life if you get this message then your number was selected among the 50 peoples. We are doing this to appreciate the lords of our life and to also help increase people's standard of living in 2023 for retired, bills, starting their own business, students, and about the covid-19, and also entrepreneurs disabled old women, and men in the states and countries. We have spread most of our wealth over several charities and organizations. There are a lot of people who can't stop thanking us for helping them, We have voluntarily decided to donate the sum of USD $150,000 to you as one of the selected 50, To verify your winning kindly send a text to Sandra To claim your winnings ONLY SEND A TEXT TO CLAIM YOUR WINNING",<URL>; <NAME>,
1772,analysisdataset (2).csv,USPS,"11/21/2023, 16:55:45",The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address informa-tion. Please confirm your address in the link within 12 hours. <URL> (Enter the link in your browser),<URL>,
1774,analysisdataset (2).csv,IRS,"11/22/2023, 04:38:28",<URL> immediately to ensure precise payment. Deadline: November,<URL>,
1776,analysisdataset (2).csv,USPS,"11/22/2023, 23:24:59","Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Detail info: <URL> regards, USPS Customer Service 8:51 AM",<URL>,
1777,analysisdataset (2).csv,Canada Post,"11/23/2023, 13:27:22",Canada Post - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. <URL> The Canada Post team wishes you a great day!,<URL>,
1778,analysisdataset (2).csv,IRS,"11/27/2023, 17:28:36","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provi > View all",<URL>,
1781,analysisdataset (2).csv,IRS,"11/29/2023, 14:26:30","! <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1782,analysisdataset (2).csv,USPS,"11/30/2023, 16:03:17","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day",<URL>,
1783,analysisdataset (2).csv,USPS,"11/30/2023, 16:20:42","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, activate the or copy the link link, and open it in your browser). The USPS team wishes you a wonderful day!",<URL>,
1786,analysisdataset (2).csv,IRS,"11/30/2023, 21:20:03","(IRS2023) You federal return was ban-by the IRS.Don't worry, we'll help you to Fix it,tap here> // <URL>",<URL>,
1787,analysisdataset (2).csv,USPS,"12/01/2023, 01:00:57","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day O",<URL>,
1790,analysisdataset (2).csv,Cash App,"12/01/2023, 17:04:40","This is <NAME> App Company in Conjunction with IRS, This program is for all U.S. Citizen to access the free payment of 3500.00. This payment is absolutely no dime, it's free. Kindly fill the form below to get started <URL>",<URL>; <NAME>,
