id,message_raw,message_clean,label,original_label,label_mapping_notes,source_name,source_url,source_type,dataset_name,original_file_format,date_collected,scam_category,country_or_region,language,contains_url,contains_phone,contains_otp,redaction_status,duplicate_status,review_status,reviewer_notes
imc25_english_smish_14066,"Dear sbi user your sbi <NAMED_ENTITY> Ac- count will be block <URL>ease click here"" link update your pan-card number thank YOU sbi.","Dear sbi user your sbi <NAMED_ENTITY> Ac- count will be block <URL>ease click here"" link update your pan-card number thank YOU sbi.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14067,Dear user your SBI. Netbanking account will be suspended <DATE_TIME> plz update your PAN card  click here link,Dear user your SBI. Netbanking account will be suspended <DATE_TIME> plz update your PAN card click here link,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14068,"EMI Network Card Update!
Your EMI Card <DATE_TIME> fee of Rs. 117 is due on <DATE_TIME> available loan limit is Rs.200,000 Use Card and get waiver","EMI Network Card Update! Your EMI Card <DATE_TIME> fee of Rs. 117 is due on <DATE_TIME> available loan limit is Rs.200,000 Use Card and get waiver",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14069,"<NAMED_ENTITY>:NGN4,000.00
AC: **2027
DESC: POS PYMNT ?
PAYSTACK PAY
BAL:NGN104.11
Get Our Mobile App","<NAMED_ENTITY>:NGN4,000.00 AC: **<OTP> DESC: POS PYMNT ? PAYSTACK PAY BAL:NGN104.11 Get Our Mobile App",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: paystack. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14070,"Dear customer,
Your SBI Bank documents has been expired.
Your account will be blocked in <DATE_TIME>. please update your KYC in click here link -","Dear customer, Your SBI Bank documents has been expired. Your account will be blocked in <DATE_TIME>. please update your KYC in click here link -",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14071,"You have logged on to JazzCash A/C# <US_BANK_NUMBER> on <DATE_TIME> at <DATE_TIME>. If you do not recognize this login attempt, reset MPIN through app or call <PHONE_NUMBER>","You have logged on to JazzCash A/C# <US_BANK_NUMBER> on <DATE_TIME> at <DATE_TIME>. If you do not recognize this login attempt, reset MPIN through app or call <PHONE_NUMBER>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: jazzcash. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14073,Nedbank. Your <NAMED_ENTITY> bank account is not up to date. Log in to <URL> /NedApp to update your details and avoid deactivation.,Nedbank. Your <NAMED_ENTITY> bank account is not up to date. Log in to <URL> /NedApp to update your details and avoid deactivation.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: nedbank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14076,Know more about your Policy & explore Self-Serve options on HDFC Life Mobile App! Android <URL> ; Apple <URL>,Know more about your Policy & explore Self-Serve options on HDFC Life Mobile App! Android <URL> ; Apple <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction. Named entity tag: HDFC Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14077,Dear Customer Your SBI A/c will be blocked <DATE_TIME> Please Update your PAN CARD Click here <URL>,Dear Customer Your SBI A/c will be blocked <DATE_TIME> Please Update your PAN CARD Click here <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14078,"Dear Customer,  Thanks for making cash payment of Rs. 2,600.00/- vide receipt <PHONE_NUMBER> towards dues against Tata Capital Financial Services Ltd loan A/C ending with TCXXXXXXXXXXXXXXXXXXXXXX96. Payment will be credited within <DATE_TIME><URL>e SMS received is in-lieu of physical receipt.Tata Capital","Dear Customer, Thanks for making cash payment of Rs. 2,600.00/- vide receipt <PHONE_NUMBER> towards dues against Tata Capital Financial Services Ltd loan A/C ending with TCXXXXXXXXXXXXXXXXXXXXXX96. Payment will be credited within <DATE_TIME><URL>e SMS received is in-lieu of physical receipt.Tata Capital",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,Imported from IMC25 English-only smishing corpus. Lure principles: authority. Named entity tag: tata capital financial services ltd. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_14079,"BINANCE: We have received a withdrawal request from an unknown IP address. If this was NOT you, please click here to cancel transaction: <URL>","BINANCE: We have received a withdrawal request from an unknown IP address. If this was NOT you, please click here to cancel transaction: <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Binance. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14081,"JPMorgan Chase Bank Suspicious Activity - Did You Attempt A Zelle Transfer For The Amount Of $2,000.00 On <DATE_TIME>? Reply YES or NO To Decline Payment.","JPMorgan Chase Bank Suspicious Activity - Did You Attempt A Zelle Transfer For The Amount Of $2,000.00 On <DATE_TIME>? Reply YES or NO To Decline Payment.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,USA,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: JP Morgan Chase. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14082,westpac : Revolut 3000$ please cancel this transaction if this was not you: <URL>,westpac : Revolut <OTP>$ please cancel this transaction if this was not you: <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: westpac. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14088,"Your online account has been temporarily locked due to unauthorized login. To regain access, please follow these steps : <URL>","Your online account has been temporarily locked due to unauthorized login. To regain access, please follow these steps : <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14091,Dear Customer your Paytm Account will be Blocked <DATE_TIME> Please update Your PAN Number immediately click here to link,Dear Customer your Paytm Account will be Blocked <DATE_TIME> Please update Your PAN Number immediately click here to link,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
