manual_id,source_file,source_row_id,message_raw,message_clean,provisional_label,service_category,institution_type,country_or_region,language,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,extraction_status,review_status,reviewer_notes
manual_ham_000309,drive_export/THESIS/CLEANED/cleaned_dataset.csv,309,"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview 1/2 18-Dec 21:42: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CLI77Z23RN. Get MORE with PROMO LOAD in the Smart App!","2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview 1/2 18-Dec 21:42: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CLI77Z23RN. Get MORE with PROMO LOAD in the Smart App!",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161406_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000310,drive_export/THESIS/CLEANED/cleaned_dataset.csv,310,"1/2 22-Dec 18:38: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref: CLM48AWRSY. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 22-Dec 18:38: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref: CLM48AWRSY. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161406_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000311,drive_export/THESIS/CLEANED/cleaned_dataset.csv,311,"1/2 14-Jan 16:42: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:DAE3A6ZSD1. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","1/2 14-Jan 16:42: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:DAE3A6ZSD1. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161414_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000312,drive_export/THESIS/CLEANED/cleaned_dataset.csv,312,"1/2 08-Feb 01:12: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref: DB80C7IMSS. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 08-Feb 01:12: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref: DB80C7IMSS. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161414_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000313,drive_export/THESIS/CLEANED/cleaned_dataset.csv,313,"1/2 18-Feb 15:58: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:DBI6D32L9I. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C","1/2 18-Feb 15:58: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:DBI6D32L9I. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161422_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000314,drive_export/THESIS/CLEANED/cleaned_dataset.csv,314,Tap to load preview,Tap to load preview,unsure,telecom,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161422_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000315,drive_export/THESIS/CLEANED/cleaned_dataset.csv,315,"1/2 04-Mar 00:14: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 04-Mar 00:14: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161422_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000316,drive_export/THESIS/CLEANED/cleaned_dataset.csv,316,"BPI] #MagingListoHuwagMagpaloko: Your One-Time PIN is <OTP>. Enter this code to confirm your login to BPI on your browser. If you did not make this login request, change your password or call the hotline immediately.","BPI] #MagingListoHuwagMagpaloko: Your One-Time PIN is <OTP>. Enter this code to confirm your login to BPI on your browser. If you did not make this login request, change your password or call the hotline immediately.",unsure,otp_verification,BPI,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161450_Messages.jpg; source_hint=BPI; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000317,drive_export/THESIS/CLEANED/cleaned_dataset.csv,317,BPI] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S918B.,BPI] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S918B.,unsure,otp_verification,BPI,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161450_Messages.jpg; source_hint=BPI; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000318,drive_export/THESIS/CLEANED/cleaned_dataset.csv,318,BPI] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S938B.,BPI] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S938B.,unsure,otp_verification,BPI,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161450_Messages.jpg; source_hint=BPI; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000319,drive_export/THESIS/CLEANED/cleaned_dataset.csv,319,BPI] DO NOT SHARE: Use your SECRET one-time PIN password <OTP> to reset your password in BPI online.,BPI] DO NOT SHARE: Use your SECRET one-time PIN password <OTP> to reset your password in BPI online.,unsure,otp_verification,BPI,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161459_Messages.jpg; source_hint=BPI; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000320,drive_export/THESIS/CLEANED/cleaned_dataset.csv,320,BPI] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S938B.,BPI] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S938B.,unsure,otp_verification,BPI,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161459_Messages.jpg; source_hint=BPI; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000321,drive_export/THESIS/CLEANED/cleaned_dataset.csv,321,PBB] hi <NAME> 461425,PBB] hi <NAME> 461425,unsure,unsure,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161512_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000322,drive_export/THESIS/CLEANED/cleaned_dataset.csv,322,You earned 4.95 GigaPoints on your promo,You earned 4.95 GigaPoints on your promo,unsure,promo_legitimate,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000323,drive_export/THESIS/CLEANED/cleaned_dataset.csv,323,purchase! Simple. Easy. Smart. Thats the Smart App!,purchase! Simple. Easy. Smart. Thats the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000324,drive_export/THESIS/CLEANED/cleaned_dataset.csv,324,You earned 9.95 GigaPoints on your promo,You earned 9.95 GigaPoints on your promo,unsure,promo_legitimate,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000325,drive_export/THESIS/CLEANED/cleaned_dataset.csv,325,purchase! Simple. Easy. Smart. Thats the Smart App!,purchase! Simple. Easy. Smart. Thats the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000326,drive_export/THESIS/CLEANED/cleaned_dataset.csv,326,You earned 4.95 GigaPoints on your promo,You earned 4.95 GigaPoints on your promo,unsure,promo_legitimate,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000327,drive_export/THESIS/CLEANED/cleaned_dataset.csv,327,purchase! Simple. Easy. Smart. Thats the Smart App!,purchase! Simple. Easy. Smart. Thats the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000328,drive_export/THESIS/CLEANED/cleaned_dataset.csv,328,You earned 4.95 GigaPoints on your promo,You earned 4.95 GigaPoints on your promo,unsure,promo_legitimate,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000329,drive_export/THESIS/CLEANED/cleaned_dataset.csv,329,purchase! Simple. Easy. Smart. Thats the Smart App!,purchase! Simple. Easy. Smart. Thats the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000330,drive_export/THESIS/CLEANED/cleaned_dataset.csv,330,You earned 9.95 GigaPoints on your promo,You earned 9.95 GigaPoints on your promo,unsure,promo_legitimate,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000331,drive_export/THESIS/CLEANED/cleaned_dataset.csv,331,purchase! Simple. Easy. Smart. Thats the Smart App!,purchase! Simple. Easy. Smart. Thats the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161726_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000332,drive_export/THESIS/PRECLEANED/Bernard - April 21 - 22 Imgs/IMG_8468.PNG,image,,,unsure,unsure,,unknown,unsure,False,False,False,False,False,needs_manual_transcription,needs_review,
manual_ham_000333,drive_export/THESIS/PRECLEANED/Bernard - April 21 - 22 Imgs/IMG_8469.PNG,image,,,unsure,unsure,,unknown,unsure,False,False,False,False,False,needs_manual_transcription,needs_review,
manual_ham_000334,drive_export/THESIS/PRECLEANED/Bernard - April 21 - 22 Imgs/IMG_8470.PNG,image,,,unsure,unsure,,unknown,unsure,False,False,False,False,False,needs_manual_transcription,needs_review,
manual_ham_000335,drive_export/THESIS/PRECLEANED/Bernard - April 21 - 22 Imgs/IMG_8471.PNG,image,,,unsure,unsure,,unknown,unsure,False,False,False,False,False,needs_manual_transcription,needs_review,
manual_ham_000336,drive_export/THESIS/PRECLEANED/Bernard - April 21 - 22 Imgs/IMG_8472.PNG,image,,,unsure,unsure,,unknown,unsure,False,False,False,False,False,needs_manual_transcription,needs_review,
manual_ham_000337,drive_export/THESIS/PRECLEANED/Bernard - April 21 - 22 Imgs/IMG_8473.PNG,image,,,unsure,unsure,,unknown,unsure,False,False,False,False,False,needs_manual_transcription,needs_review,
