record_id,screenshot_file,screenshot_index,message_order,source,visible_date_label,extracted_text
1717,analysisdataset (2).csv,1000,1,IRS,"11/10/2023, 15:56:17","< [ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you Sincerely, [IRS]"
1720,analysisdataset (2).csv,1001,1,Charles Schwab,"11/11/2023, 05:29:24",CharlesSchwabAct1d.pd13:Your account has been locked due to unusual transactions.visit https://colegioina.edu.pe/schwab/
1723,analysisdataset (2).csv,1002,1,Phone Number,"11/11/2023, 05:35:19",LEMON NADE You have a new notification: https://iaqwqtii.com/6hTbr Reply STOP to optout
1725,analysisdataset (2).csv,1003,1,CK,"11/11/2023, 05:37:41","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://wausps.com/go/Tracking/X2F13 Please update it timely."
1726,analysisdataset (2).csv,1004,1,MetaMask,"11/11/2023, 05:39:11",MetaMask?bvs2y.mk 11:Your wallet has been locked due to ununsual transactions.visit https://iepsantodomingosavio.edu.pe/metama
1729,analysisdataset (2).csv,1005,1,Phone Number,"11/11/2023, 05:41:55",BMWC You have a new notification: https://iaqwqqit.com/6ycyEm Reply STOP to optout
1731,analysisdataset (2).csv,1006,1,Charles Schwab,"11/11/2023, 05:44:13",CharlesSchwabAcgy7b.aq60:Your account has been locked due to ununsual transactions.visit https://institutohaquira.ed
1732,analysisdataset (2).csv,1007,1,NavyFed,"11/11/2023, 05:45:36","#NavyFed: $870 withdrawn at ATMSW-2. To dispute, go to bit.ly/navyauth"
1735,analysisdataset (2).csv,1008,1,I.R.S,"11/11/2023, 05:53:40","WARNING: (Criminal Investigation Division) I.R.S is filing lawsuit against you, for more information call on +1 7038798780 on urgent basis, Otherwise your arrest warrant will be forwarded to your local police department and your property and bank accounts and social benifits will be frozen by government."
1736,analysisdataset (2).csv,1009,1,RBank,"11/11/2023, 05:55:07","Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd"
1737,analysisdataset (2).csv,1010,1,American Express,"11/11/2023, 05:56:20",FRM:AMEX@Message SUBJ:Card Alert MSG:Card Alert;Card Alert http://www.americanexpress-message.com
1738,analysisdataset (2).csv,1011,1,USBANK,"11/11/2023, 05:56:54",FRM:USBANK SUBJ:USBANK Unusual Activity! MSG:Acc Frozen TO UNLOCK GO = http://gkkn.site?USBANK ID: EDGWGNGKNZQBDMCM ODJGOFKLDVHRVTTVOFI XUF
1741,analysisdataset (2).csv,1012,1,VISA,"11/11/2023, 06:01:42",Important message sent to . Code: you by VISA DEBIT Card Locked. Call support at: 855-804-8470. Thank you! Alert Code: DsDXQxJKjZCdPnlNJFq
1743,analysisdataset (2).csv,1013,1,FEDEX,"11/11/2023, 06:05:00","Hello mate, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: c7dvr.info/FGdGtk12vilM O"
1744,analysisdataset (2).csv,1014,1,Unknown,"11/11/2023, 06:58:27",Here is the free courses for you. https://rb.gy/4bt3g
1746,analysisdataset (2).csv,1015,1,Phone Number,"11/13/2023, 05:11:58","Dear, you passed the interview. An average of 6,000 TK can be received every day, contact: https://wa.me/8801751068418 10:48 AM"
1747,analysisdataset (2).csv,1016,1,Phone Number,"11/13/2023, 17:19:00","YOUR CLOUD IS FULL! All files will be deleted if you dont react soon. You, As a loyal customer gets 50GB extra for FREE vbvnejt.com/rNG9GKNN"
1748,analysisdataset (2).csv,1017,1,Phone Number,"11/13/2023, 17:19:43",REMINDER: Confirm your $165.30 refund through our digital form. Refund available until 11/12: mfrvvic.com/Byxyo8KX
1749,analysisdataset (2).csv,1018,1,Phone Number,"11/13/2023, 17:21:09",B?P??: (49) DANGEROUS Files have breached your phone. REMOVE these files to keep your data safe nhavgrz.com/rNBNOmoo
1751,analysisdataset (2).csv,1019,1,IRS,"11/13/2023, 18:24:05","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please pro View all"
1753,analysisdataset (2).csv,1020,1,IRS,"11/13/2023, 18:28:42","< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for Sincerely, [IRS]"
1754,analysisdataset (2).csv,1021,1,IRS,"11/13/2023, 18:39:09","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 10:21 a. m. . CLARO 1"
1756,analysisdataset (2).csv,1022,1,USPS,"11/13/2023, 20:30:46","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://uspyk.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day! O'"
1758,analysisdataset (2).csv,1023,1,USPS,"11/14/2023, 14:21:37","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://usqmvj.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day"
1760,analysisdataset (2).csv,1024,1,IRS,"11/14/2023, 22:22:34","< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]"
1761,analysisdataset (2).csv,1025,1,USPS,"11/14/2023, 22:24:51","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.track-pkg.com (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari iMessage A"
1763,analysisdataset (2).csv,1026,1,Phone Number,"11/15/2023, 05:35:59",Hii am Jenny. How are you today Flynika?
1764,analysisdataset (2).csv,1027,1,IRS,"11/15/2023, 17:43:33","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com (Please reply 1, then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. +"
1766,analysisdataset (2).csv,1028,1,USPS,"11/16/2023, 17:20:41",The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address informa-tion. Please confirm your address in the link within 12 hours. usps.uspsjz.com (Enter the link in your browser) The US Postal team wishes you a wonderful day
1767,analysisdataset (2).csv,1029,1,USPS,"11/16/2023, 17:30:03","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.trackquick-pk.shop (Please reply Y, then\nexit the text message and open it again to activate the link, or copy the link and open"
1768,analysisdataset (2).csv,1030,1,Ozow,"11/17/2023, 14:01:09","OZOW PAYMENT: A payment was sent to you via SARS Annual Return. https://hper.in/OzowSarsPay to link payment to your Credit/Cheque account, FSP36911 T&Cs Apply"
1769,analysisdataset (2).csv,1031,1,USPS,"11/17/2023, 14:22:58","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://usphm.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day"
