final_dataset_version,final_row_id,final_split_eligible,final_dataset_role,data_origin,is_synthetic,source_name,dataset_name,source_group,normalized_label,message_raw,message_clean,service_category,scam_category,label_status,review_status,notes,unified_id,source_row_id,source_label,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,institution_type,source_file,reviewer_notes,synthetic_template_id,generation_method
v1_public_real_only,v1_public_real_only_row_008836,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,"Congratulations to the first bi-monthly winner of Guess the Word, who received an iPhone X. This interactive and fun game gives you the chance to win exciting gifts including an iPhone X every 15 days, a MacBook Air, Apple Watch, Samsung Note 9 and Free 1.25GB Data daily! To play just reply GO.","Congratulations to the first bi-monthly winner of Guess the Word, who received an iPhone X. This interactive and fun game gives you the chance to win exciting gifts including an iPhone X every 15 days, a MacBook Air, Apple Watch, Samsung Note 9 and Free 1.25GB Data daily! To play just reply GO.",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17457; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,replacement_imc25_english_smish_17457,imc25_english_smish_17457,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008837,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,smishing,An attempt to add new payee L VISAP was denied. If this was not you please visit:preventremoval.com,An attempt to add new payee L VISAP was denied. If this was not you please visit:<URL>,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002851; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,replacement_ncsu_sms_phishing_002851,ncsu_sms_phishing_002851,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008838,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,smishing,"ã€� sunioc.com ã€‘ A***unt Login:Rom88 P***word:R66888 Usable:3,976,861.59Ã™ .,[emailÂ protected]","ã€� <URL> ã€‘ A***unt Login:Rom88 P***word:R66888 Usable:3,976,861.59Ã™ .,[emailÂ protected]",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049576; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,campaign_family_replacement_ncsu_sms_phishing_045358,ncsu_sms_phishing_045358,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool_campaign_family,Campaign-family replacement from raw-available 91k candidate pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008839,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,smishing,We have but a bl0ck on your C!t!zen 0nline [email protected] acc0unt due to Unusual Activity. Kindly l0gin to verify your info at https://wa.gl/YDYkv,We have but a bl0ck on your C!t!zen 0nline [email protected] acc0unt due to Unusual Activity. Kindly l0gin to verify your info at <URL>,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_005949; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,replacement_ncsu_sms_phishing_005949,ncsu_sms_phishing_005949,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008840,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,smishing,Your account as been restricted please Visit edgeofseat.com/MyGov,Your account as been restricted please Visit <URL>,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017570; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,replacement_ncsu_sms_phishing_017570,ncsu_sms_phishing_017570,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008841,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,smishing,"( usdtztrc.com )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,875,423.51&Ugrave;Š&ETH;Т 【,}{【","( <URL> )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,875,423.51ÙŠÐТ 【,}{【",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049574; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,campaign_family_replacement_ncsu_sms_phishing_035639,ncsu_sms_phishing_035639,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool_campaign_family,Campaign-family replacement from raw-available 91k candidate pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008842,True,main_binary_classification,public_real,False,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,smishing,"Greetings to Amazon Customer, As a new amazon regulation, we need to ask our customers to update their account information in order to continue using amazon shopping. Update Here: eb4.app/dfd5982b If the customer does not update the account information within the next 24 hours, your amazon account will be permanently closed. Amazon ID: 501868","Greetings to Amazon Customer, As a new amazon regulation, we need to ask our customers to update their account information in order to continue using amazon shopping. Update Here: <URL> If the customer does not update the account information within the next 24 hours, your amazon account will be permanently closed. Amazon ID: 501868",,,accepted,accepted,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=eb4.app/dfd5982b; domain=eb4.app,smishtank_550,550,verified_smishing,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008843,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,smishing,400% up to GBP2000 +100 FS - use coupon code: VIKINGS100 https://tx.vc/r/2Qlb6/1A3PXu/7SSQfsp Optout: https://tx.vc/o/804d5,400% up to <AMOUNT> +100 FS - use coupon code: <OTP> <URL> Optout: <URL>,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_000535; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,replacement_ncsu_sms_phishing_000535,ncsu_sms_phishing_000535,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008844,True,main_binary_classification,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,smishing,"Dear Customer,

On 23-02-2020, a transaction of Rs.8990 was made with card XX from K Enterprice ds POS/ECOM. Transaction number not found. If this was not done by you, please send an SMS to 18604195555 from your registered mobile number.","Dear Customer, On <PHONE>, a transaction of Rs.8990 was made with card XX from K Enterprice ds POS/ECOM. Transaction number not found. If this was not done by you, please send an SMS to <PHONE> from your registered mobile number.",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0446; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,replacement_hf_bengali_sms_smishing_english_smish_0446,hf_bengali_sms_smishing_english_smish_0446,smish,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,true,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008845,True,main_binary_classification,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,smishing,"Wells Fargo Bank: We have frozen your online access due to failed login attempts from a new device. To reinstate, click here https://support-ref6334.com/?wells","Wells Fargo Bank: We have frozen your online access due to failed login attempts from a new device. To reinstate, click here <URL>",,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_014355; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,replacement_ncsu_sms_phishing_014355,ncsu_sms_phishing_014355,phishing_messages_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,true,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008846,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,Welcome to State Bank Of India Credit Card Enquiry,Welcome to State Bank Of India Credit Card Enquiry,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_06623; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,replacement_imc25_english_smish_06623,imc25_english_smish_06623,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_008847,True,main_binary_classification,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,smishing,UBER: Your account is restricted due to credit card expiration. Update to get account restored and you will get one promo code.,UBER: Your account is restricted due to credit card expiration. Update to get account restored and you will get one promo code.,,,accepted,candidate,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19151; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,replacement_imc25_english_smish_19151,imc25_english_smish_19151,smishing_corpus_row,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
