review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date,normalized_label,likely_review_bucket,bucket_reason,spam_signal_score,smishing_signal_score,selection_priority_score,candidate_origin,duplicate_key
EXP-SPAM-0462,"🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://t.me/pepe_miner_game_bot?start=5825648889","🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://t.me/pepe_miner_game_bot?start=5825648889","🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://<URL>?start=<PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,True,False,True,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,link_present,0,3,58,current_raw_complete_packet,already listed n600k withdraw n600k < > t nthose who missed it still have a chance pepe is already listed withdrawing ndon t delay start mining now n < >
EXP-SPAM-0463,There's a home listed in your search area. Homes are moving fast! From $412 - 569 clickherenow.me/YSOHESIZ,There's a home listed in your search area. Homes are moving fast! From $412 - 569 clickherenow.me/YSOHESIZ,There's a home listed in your search area. Homes are moving fast! From <AMOUNT> - 569 <URL>,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,True,False,True,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,there s a home listed in your search area homes are moving fast from < > < >
EXP-SPAM-0464,Police verification failed for passport. Resubmit with 1800 TK: police-passport.bd/resubmit,Police verification failed for passport. Resubmit with 1800 TK: police-passport.bd/resubmit,Police verification failed for passport. Resubmit with 1800 TK: police-passport.bd/resubmit,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,verification_action,0,5,70,current_raw_complete_packet,police < > for passport resubmit with 1800 tk < >
EXP-SPAM-0465,Your mobile number traced in criminal activity. Clear name with 15000 TK: police-clear.bd/urgent,Your mobile number traced in criminal activity. Clear name with 15000 TK: police-clear.bd/urgent,Your mobile number traced in criminal activity. Clear name with 15000 TK: police-clear.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,your mobile number traced in criminal activity clear name with 15000 tk < >
EXP-SPAM-0466,Your property tax assessment increased dramatically. Appeal with fee 15000 TK: tax-appeal.bd/urgent,Your property tax assessment increased dramatically. Appeal with fee 15000 TK: tax-appeal.bd/urgent,Your property tax assessment increased dramatically. Appeal with fee 15000 TK: tax-appeal.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait;urgency,0,7,82,current_raw_complete_packet,your property tax assessment increased dramatically appeal with fee 15000 tk < >
EXP-SPAM-0468,IRS TAX REFUND MOP1QHS.pdf PDF Document • 83 KB,IRS TAX REFUND MOP1QHS.pdf PDF Document • 83 KB,IRS TAX REFUND MOP1QHS.pdf PDF Document • 83 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait;payment_bait,0,8,88,current_raw_complete_packet,irs tax refund < > pdf document 83 kb
EXP-SPAM-0473,"Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time","Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time","Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,golden opportunity for unemployed youth women housewives retired persons to earn a lot of money online from home in a short time
EXP-SPAM-0479,Your smartphone infected with banking virus. Remove with security software 1800 TK: phone-security.bd/clean,Your smartphone infected with banking virus. Remove with security software 1800 TK: phone-security.bd/clean,Your smartphone infected with banking virus. Remove with security software 1800 TK: phone-security.bd/clean,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,bank_account_bait,0,5,70,current_raw_complete_packet,your smartphone infected with banking virus remove with security software 1800 tk < >
EXP-SPAM-0480,IRS_Statement_ID1G8J62KOZ.pdf PDF Document � 224 KB,IRS_Statement_ID1G8J62KOZ.pdf PDF Document � 224 KB,IRS_Statement_ID1G8J62KOZ.pdf PDF Document � 224 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait,0,5,70,current_raw_complete_packet,irs statement < > pdf document 224 kb
EXP-SPAM-0482,"*Work from home form filling job. *Fill 5 forms for 510TK, *Our company is hiring. *Education: Just need to read Bengali *Must have WhatsApp. *Salary: 8000-18000TK","*Work from home form filling job. *Fill 5 forms for 510TK, *Our company is hiring. *Education: Just need to read Bengali *Must have WhatsApp. *Salary: 8000-18000TK","*Work from home form filling job. *Fill 5 forms for 510TK, *Our company is hiring. *Education: Just need to read Bengali *Must have WhatsApp. *Salary: 8000-18000TK",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,job/business funding offer,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,work from home form filling job fill 5 forms for 510tk our company is hiring education just need to read bengali must have whatsapp salary < > tk
EXP-SPAM-0484,"Earn income by working online through mobile from home. #🎯 Monthly income: 20000-30000 taka. (There are opportunities for extra income, free income is also available). Monthly salary is included","Earn income by working online through mobile from home. #🎯 Monthly income: 20000-30000 taka. (There are opportunities for extra income, free income is also available). Monthly salary is included","Earn income by working online through mobile from home. #🎯 Monthly income: <PHONE> taka. (There are opportunities for extra income, free income is also available). Monthly salary is included",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,,smishing,unclear_review,promotional_offer,2,2,56,current_raw_complete_packet,earn income by working online through mobile from home monthly income < > taka there are opportunities for extra income free income is also available monthly salary is included
EXP-SPAM-0486,IRS_TAX_RE-FUND_ID_#01Q F20J091.pdf PDF Document  84 KB,IRS_TAX_RE-FUND_ID_#01Q F20J091.pdf PDF Document  84 KB,IRS_TAX_RE-FUND_ID_#01Q F20J091.pdf PDF Document 84 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait,0,5,70,current_raw_complete_packet,irs tax re fund id 01q < > pdf document 84 kb
EXP-SPAM-0488,<#> Please enter 435547 into LINE within the next 30 mins. JFOQLtyexga <#> Please enter 115086 into LINE within the next 30 mins. JFOQLtyexga 11:16,<#> Please enter 435547 into LINE within the next 30 mins. JFOQLtyexga <#> Please enter 115086 into LINE within the next 30 mins. JFOQLtyexga 11:16,<#> Please enter 435547 into LINE within the next 30 mins. JFOQLtyexga <#> Please enter 115086 into LINE within the next 30 mins. JFOQLtyexga 11:16,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,< > please enter 435547 into line within the next 30 mins jfoqltyexga < > please enter 115086 into line within the next 30 mins jfoqltyexga 11 16
EXP-SPAM-0491,Earn TK 46 lakh for free from 46 mining apps - from home with mobile,Earn TK 46 lakh for free from 46 mining apps - from home with mobile,Earn TK 46 lakh for free from 46 mining apps - from home with mobile,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,,smishing,unclear_review,promotional_offer,2,2,56,current_raw_complete_packet,earn tk 46 lakh for free from 46 mining apps from home with mobile
EXP-SPAM-0492,Your driving license suspended. Reinstate with 4200 TK penalty: license-reinstate.bd/urgent,Your driving license suspended. Reinstate with 4200 TK penalty: license-reinstate.bd/urgent,Your driving license suspended. Reinstate with 4200 TK penalty: license-reinstate.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,account_threat;urgency,0,8,88,current_raw_complete_packet,your driving license suspended reinstate with 4200 tk penalty < >
EXP-SPAM-0495,"Your shipping order is on hold due to an incomplete street address in the shipping information. Check, please. bargainreed.info/Deut","Your shipping order is on hold due to an incomplete street address in the shipping information. Check, please. bargainreed.info/Deut","Your shipping order is on hold due to an incomplete street address in the shipping information. Check, please. <URL>",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,credential_or_otp_request,0,6,76,current_raw_complete_packet,your shipping order is on hold due to an incomplete street address in the shipping information check please < >
EXP-SPAM-0498,Please send money urgently for your son's problem.,Please send money urgently for your son's problem.,Please send money urgently for your son's problem.,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,please send money urgently for your son s problem
EXP-SPAM-0499,"I had returned to LA, thanks for your hospitality and I will let you know in advance when I am Next in San Diego.","I had returned to LA, thanks for your hospitality and I will let you know in advance when I am Next in San Diego.","I had returned to LA, thanks for your hospitality and I will let you know in advance when I am Next in San Diego.",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,i had returned to la thanks for your hospitality and i will let you know in advance when i am next in san diego
