final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes
v3_public_manual_research_synthetic_row_000001,v3_public_manual_research_synthetic_row_000001,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on tbplus88.com,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,unsure,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000001; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_009138,v3_public_manual_research_synthetic_row_009138,Your refund is ready to be claimed and a recent change was just made on your MYGOV portal visit if you didn't make the change gallymac.info/SecuredMYGo360,Your refund is ready to be claimed and a recent change was just made on your MYGOV portal visit if you didn't make the change <URL>,Your refund is ready to be claimed and a recent change was just made on your MYGOV portal visit if you didn't make the change <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017776; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009139,v3_public_manual_research_synthetic_row_009139,Failed delivery attempt: 01/28/2023 Reason: Incomplete delivery address. : https://sprch.co/D4I-qk - raymond Reply STOP to opt out,Failed delivery attempt: 01/28/2023 Reason: Incomplete delivery address.: <URL> - raymond Reply STOP to opt out,Failed delivery attempt: 01/28/2023 Reason: Incomplete delivery address.: <URL> - raymond Reply STOP to opt out,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017784; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009140,v3_public_manual_research_synthetic_row_009140,Your BevMo! order is scheduled for delivery at 7:00-8:00pm Reply STOP to turn off SMS.,Your BevMo! order is scheduled for delivery at 7:00-8:00pm Reply STOP to turn off SMS.,Your BevMo! order is scheduled for delivery at 7:00-8:00pm Reply STOP to turn off SMS.,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14849; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery
v3_public_manual_research_synthetic_row_009141,v3_public_manual_research_synthetic_row_009141,raymond: Failed delivery attempt: 01/28/2023 Reason: Incomplete delivery address. Send message to this number to Explain For you : https://sprch.co/ZOYKro Best Rgards ! Reply STOP to opt out,raymond: Failed delivery attempt: 01/28/2023 Reason: Incomplete delivery address. Send message to this number to Explain For you: <URL> Best Rgards! Reply STOP to opt out,raymond: Failed delivery attempt: 01/28/2023 Reason: Incomplete delivery address. Send message to this number to Explain For you: <URL> Best Rgards! Reply STOP to opt out,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017786; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009142,v3_public_manual_research_synthetic_row_009142,Failed delivery attempt: 01/28/2023Reason: Incomplete delivery address.: https://sprch.co/Caw-Ef- raymondReply STOP to opt out,Failed delivery attempt: 01/28/2023Reason: Incomplete delivery address.: <URL> raymondReply STOP to opt out,Failed delivery attempt: 01/28/2023Reason: Incomplete delivery address.: <URL> raymondReply STOP to opt out,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017787; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009143,v3_public_manual_research_synthetic_row_009143,raymond: Failed delivery attempt: 01/28/2023Reason: Incomplete delivery address.Send message to this number to Explain For you : https://sprch.co/ZOYKroBest Rgards !Reply STOP to opt out,raymond: Failed delivery attempt: 01/28/2023Reason: Incomplete delivery address.Send message to this number to Explain For you: <URL> Rgards !Reply STOP to opt out,raymond: Failed delivery attempt: 01/28/2023Reason: Incomplete delivery address.Send message to this number to Explain For you: <URL> Rgards !Reply STOP to opt out,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017788; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009144,v3_public_manual_research_synthetic_row_009144,Package detained in terminal - Payment of freight is missing: $1 The package will be shipped immediately upon payment of freight.,Package detained in terminal - Payment of freight is missing: <AMOUNT> The package will be shipped immediately upon payment of freight.,Package detained in terminal - Payment of freight is missing: <AMOUNT> The package will be shipped immediately upon payment of freight.,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14865; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery
v3_public_manual_research_synthetic_row_009145,v3_public_manual_research_synthetic_row_009145,NEW AU-MYGOV: Review Your Account For Payment To Process... visit nightowldrink.com/mylogingo,NEW AU-MYGOV: Review Your Account For Payment To Process... visit <URL>,NEW AU-MYGOV: Review Your Account For Payment To Process... visit <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017794; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009146,v3_public_manual_research_synthetic_row_009146,"Your account has been temporarily blocked due to unusual activities, please visit nightowldrink.com/mylogingo to regain access","Your account has been temporarily blocked due to unusual activities, please visit <URL> to regain access","Your account has been temporarily blocked due to unusual activities, please visit <URL> to regain access",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017795; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009147,v3_public_manual_research_synthetic_row_009147,We want to send a Package with ID: 89AF92nu to you. Confirm your address here,We want to send a Package with ID: 89AF92nu to you. Confirm your address here,We want to send a Package with ID: 89AF92nu to you. Confirm your address here,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14899; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery
v3_public_manual_research_synthetic_row_009148,v3_public_manual_research_synthetic_row_009148,Your Dbs PayIah! account has been frozen. Sign in https://paysg.top/ verify within 2 hour to avoid affecting your use,Your Dbs PayIah! account has been frozen. Sign in <URL> verify within 2 hour to avoid affecting your use,Your Dbs PayIah! account has been frozen. Sign in <URL> verify within 2 hour to avoid affecting your use,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017796; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009149,v3_public_manual_research_synthetic_row_009149,Thanks for your order Air Hawk PRO £29.99 if its not you please visit:,Thanks for your order Air Hawk PRO <AMOUNT> if its not you please visit:,Thanks for your order Air Hawk PRO <AMOUNT> if its not you please visit:,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14903; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery
v3_public_manual_research_synthetic_row_009150,v3_public_manual_research_synthetic_row_009150,"Your Medicare claims and payment are now available for filing and disbursement. To complete, visit every-body.us/MyGov/index.html","Your Medicare claims and payment are now available for filing and disbursement. To complete, visit <URL>","Your Medicare claims and payment are now available for filing and disbursement. To complete, visit <URL>",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017800; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009151,v3_public_manual_research_synthetic_row_009151,"Your Anpost parcel is waiting for delivery. Please confirm the settlement of 2,99 (EUR) on the following link:","Your Anpost parcel is waiting for delivery. Please confirm the settlement of 2,99 (EUR) on the following link:","Your Anpost parcel is waiting for delivery. Please confirm the settlement of 2,99 (EUR) on the following link:",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14911; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery
v3_public_manual_research_synthetic_row_009152,v3_public_manual_research_synthetic_row_009152,We determine you are entitled to receive this payment. Your refund is 6980.85 AUD. Go to bobbydspizza.com/MyLogin quickly to claim MyG0V Team.,We determine you are entitled to receive this payment. Your refund is 6980.85 AUD. Go to <URL> quickly to claim MyG0V Team.,We determine you are entitled to receive this payment. Your refund is 6980.85 AUD. Go to <URL> quickly to claim MyG0V Team.,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017803; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
