removed_unified_id,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_campaign_template_key,replacement_reason,duplicate_check_status,notes
replacement_imc25_english_smish_15596,"Our courier was unable to deliver your order, what are you going @ to do now?",weak_or_no_smishing_signal,ncsu_sms_phishing_062363,"New TRXE
Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68


 yGwbET",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ygwbet,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027269,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *@,】@",campaign_repeat_excluded,ncsu_sms_phishing_062364,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ qgdqUD",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qgdqud,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_15788,"The Canadian Revenue Agency has issued your last benefit via INTERAC(e-transfer). To deposit your funds, follow the steps below :",weak_or_no_smishing_signal,ncsu_sms_phishing_062379,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ eRNNut",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ernnut,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027270,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ %%/)]",campaign_repeat_excluded,ncsu_sms_phishing_062380,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ zaOuUN",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > zaouun,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_15876,Train No 12159 has been cancelled due to unavoidable circumstances. Inconvenience caused to passengers is deeply regretted.,weak_or_no_smishing_signal,ncsu_sms_phishing_062381,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ tjcgGE",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > tjcgge,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027276,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ @=}%&",campaign_repeat_excluded,ncsu_sms_phishing_062382,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ wqSWeF",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > wqswef,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_16049,Someone who came in contact with you tested positive or has shown symptoms for COVID-19 & recommends you self-isolate/get tested. More at,weak_or_no_smishing_signal,ncsu_sms_phishing_062383,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ Fhwbta",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > fhwbta,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027278,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ 【![/#",campaign_repeat_excluded,ncsu_sms_phishing_062385,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ nTzsWw",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ntzsww,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16062,"This is a Kansas Department of Labor Survey Questionnaire. Please, fill the survey form below to make us get better with our services",weak_or_no_smishing_signal,ncsu_sms_phishing_062388,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ Klonmq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > klonmq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027280,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ -=*%.",campaign_repeat_excluded,ncsu_sms_phishing_062394,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ eucamm",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > eucamm,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027281,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ }@]{#",campaign_repeat_excluded,ncsu_sms_phishing_062396,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ qEjNDO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qejndo,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_16212,Someone who came in contact with you tested positive or has shown symptoms for Covid-19 & recommends you self-isolate/get tested,weak_or_no_smishing_signal,ncsu_sms_phishing_062397,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ kUGqtU",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > kugqtu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027282,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ /.(:=",campaign_repeat_excluded,ncsu_sms_phishing_062398,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PbrPCA",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > pbrpca,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_16270,NHS: We've recently checked our systems and can see you are eligible to apply for a Pass proving you have been vaccinated. You can apply for this here: https://,weak_or_no_smishing_signal,ncsu_sms_phishing_062399,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PzMGFd",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > pzmgfd,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16274,"Govt Approved
4G/5G towers in your Plot, house spare space
30000 rental + advance + insurance + job",weak_or_no_smishing_signal,ncsu_sms_phishing_062401,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ hCztoj",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > hcztoj,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16275,"REGISTER FOR VACCINE NOW
for people 18+ above!!",weak_or_no_smishing_signal,ncsu_sms_phishing_062402,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PMkHOm",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > pmkhom,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027285,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ =%-【/",campaign_repeat_excluded,ncsu_sms_phishing_062403,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ OwEmYF",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > owemyf,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16292,NHS: You are now eligible to apply for your NHS COVID Pass. Failure to apply may result in a fine. You can apply for this here at:,weak_or_no_smishing_signal,ncsu_sms_phishing_062404,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ZBCKuN",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > zbckun,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_16333,"Your request has been recieved and is being processed, you will get response shortly. The service will cost you #50. No record found for NIN, check NIN or contact NIMC.",weak_or_no_smishing_signal,ncsu_sms_phishing_062405,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ EAhJXG",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > eahjxg,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027293,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *}-#&",campaign_repeat_excluded,ncsu_sms_phishing_062407,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ tBoLsw",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > tbolsw,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_16346,"NHS: We have identified that your are eligible to apply for your vaccine. For more information and to apply, follow here :",weak_or_no_smishing_signal,ncsu_sms_phishing_062408,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ mYzFdr",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > myzfdr,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027297,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ 【】^%%",campaign_repeat_excluded,ncsu_sms_phishing_062409,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ fUMAgi",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > fumagi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_16464,"NHS: We have identified that your are eligible to apply for your vaccine. For more information on how to apply, follow here",weak_or_no_smishing_signal,ncsu_sms_phishing_062411,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ PYgffb",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > pygffb,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027307,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ 】{#@!",campaign_repeat_excluded,ncsu_sms_phishing_062413,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ZlaEPo",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > zlaepo,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16470,"YOUR MOBILE NUMBER HAS BEEN RANDOMLY SELECTED BY UNICEF COVID-19 RELIEF BOARD TO RECEIVE GRANT OF $2,000 TO ASSIST PEOPLE REGARDING THE PANDEMIC.",weak_or_no_smishing_signal,ncsu_sms_phishing_062414,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ Xbxplh",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > xbxplh,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16475,Congrats 5 Lac Benefits of PM  yojana No Documents Already Approved submit your Details Get Now,weak_or_no_smishing_signal,ncsu_sms_phishing_062415,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ wPtwYq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > wptwyq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_16553,GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bill Support Scheme. You can apply here:,weak_or_no_smishing_signal,ncsu_sms_phishing_062416,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ wTCaHv",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > wtcahv,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16557,You've been in close contact with someone who has recently tested positive. Please order a test kit:,weak_or_no_smishing_signal,ncsu_sms_phishing_062420,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ lLCeye",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > llceye,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16569,"Notification: Dear Consumers, If you get an SMS about disconnection of Electricity, asking you to contact an electricity officer, know that it’s a FRAUD message. DO not fall prey to it. We at Adani Electricity will never send out an SMS from an unregistered number. Regards Team Adani Electricity",weak_or_no_smishing_signal,ncsu_sms_phishing_062422,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ehHYfv",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ehhyfv,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16570,"-EastLink: In order not to incur a ticket, you need to complete the $2.83 road toll as soon as possible.",weak_or_no_smishing_signal,ncsu_sms_phishing_062423,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ QCYUbi",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qcyubi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16608,GOV-UK: We have identified you as eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here:,weak_or_no_smishing_signal,ncsu_sms_phishing_062425,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ qFDKGF",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qfdkgf,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16628,NHS: You've been in close contact with a person who has contracted the Omicron variant. Please order a test kit,weak_or_no_smishing_signal,ncsu_sms_phishing_062426,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ VguxtA",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > vguxta,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16632,NHS: You've have been in close contact with a person who has Omicron. Please order a Test Kit:,weak_or_no_smishing_signal,ncsu_sms_phishing_062429,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ olnTRR",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > olntrr,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16634,Medicare: You have been in close proximity with somebody who is positive for omicron. Please immediately get a testkit now through:,weak_or_no_smishing_signal,ncsu_sms_phishing_062436,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ hjHPVp",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > hjhpvp,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_16659,NHS: You've been in close contact with a person who has contracted the Omicron variant. Please order a test kit via:,weak_or_no_smishing_signal,ncsu_sms_phishing_062440,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ vhbKHO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > vhbkho,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
