augmentation_id,original_final_row_id,variant_index,perturbation_level,perturbation_techniques,num_chars_changed,changed_token_count,achieved_perturbation_rate,quality_status,label_preserved,seed,notes
aug_train_v3_public_manual_research_synthetic_row_009100_v1,v3_public_manual_research_synthetic_row_009100,1,20,url_variation;homoglyph_substitution;spacing_punctuation_case_noise,146,23,1.0139,pass,True,3565983778,separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | url_variation:url_domain_changed_to_safe_invalid_tld | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_006864_v1,v3_public_manual_research_synthetic_row_006864,1,20,spacing_punctuation_case_noise;url_variation;leetspeak_obfuscation,77,8,0.9506,pass,True,3458567241,numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2 | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=4
aug_train_v3_public_manual_research_synthetic_row_007664_v1,v3_public_manual_research_synthetic_row_007664,1,20,separator_injection;homoglyph_substitution;spacing_punctuation_case_noise,132,23,0.5893,pass,True,2529941052,numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=update | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=3 | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_007664_v2,v3_public_manual_research_synthetic_row_007664,2,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,221,39,0.9866,pass,True,686471707,url_variation:no_url_found | leetspeak_obfuscation:leet_chars=4 | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=3
aug_train_v3_public_manual_research_synthetic_row_008773_v1,v3_public_manual_research_synthetic_row_008773,1,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,105,5,0.913,pass,True,680954775,homoglyph_substitution:homoglyph_chars=2 | url_variation:no_url_found | separator_injection:separator_keyword=account | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_009022_v1,v3_public_manual_research_synthetic_row_009022,1,20,separator_injection;homoglyph_substitution;url_variation,103,4,0.824,pass,True,2170570958,separator_injection:separator_keyword=account | homoglyph_substitution:homoglyph_chars=2 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_009022_v2,v3_public_manual_research_synthetic_row_009022,2,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,129,14,1.032,pass,True,2557475299,urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2 | separator_injection:separator_keyword=secure | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_007293_v1,v3_public_manual_research_synthetic_row_007293,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,115,3,0.9055,pass,True,3968197639,spacing_punctuation_case_noise:noise_edits=3 | urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=1 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_007293_v2,v3_public_manual_research_synthetic_row_007293,2,20,numeric_otp_variation;url_variation;leetspeak_obfuscation,66,2,0.5197,pass,True,850739154,numeric_otp_variation:numeric_sequences=2 | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=1
aug_train_v3_public_manual_research_synthetic_row_006563_v1,v3_public_manual_research_synthetic_row_006563,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,74,4,1.0882,pass,True,4119121556,numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=3 | homoglyph_substitution:homoglyph_chars=1 | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=0 | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006563_v2,v3_public_manual_research_synthetic_row_006563,2,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,57,4,0.8382,pass,True,3287741917,urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=3 | homoglyph_substitution:homoglyph_chars=1 | leetspeak_obfuscation:leet_chars=0 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006323_v1,v3_public_manual_research_synthetic_row_006323,1,20,leetspeak_obfuscation;numeric_otp_variation;spacing_punctuation_case_noise,91,4,0.875,pass,True,404045881,leetspeak_obfuscation:leet_chars=2 | numeric_otp_variation:numeric_sequences=1 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_010300_v1,v3_public_manual_research_synthetic_row_010300,1,20,numeric_otp_variation;url_variation;spacing_punctuation_case_noise,80,11,0.6897,pass,True,3354483369,separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:numeric_sequences=1 | url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_010532_v1,v3_public_manual_research_synthetic_row_010532,1,20,leetspeak_obfuscation;numeric_otp_variation;urgency_paraphrasing,99,3,0.5964,pass,True,3818178462,leetspeak_obfuscation:leet_chars=2 | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=1 | urgency_paraphrasing:urgency_phrase=\burgent\b
aug_train_v3_public_manual_research_synthetic_row_005373_v1,v3_public_manual_research_synthetic_row_005373,1,20,institution_substitution;separator_injection;homoglyph_substitution,268,47,0.8196,pass,True,3835054409,institution_substitution:institution_swap=PayPal | separator_injection:separator_keyword=account | homoglyph_substitution:homoglyph_chars=5
aug_train_v3_public_manual_research_synthetic_row_010217_v1,v3_public_manual_research_synthetic_row_010217,1,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,46,8,0.5055,pass,True,3110674480,spacing_punctuation_case_noise:noise_edits=2 | url_variation:no_url_found | leetspeak_obfuscation:leet_chars=2 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_010367_v1,v3_public_manual_research_synthetic_row_010367,1,20,homoglyph_substitution;spacing_punctuation_case_noise;url_variation,44,4,0.3259,pass,True,643016713,homoglyph_substitution:homoglyph_chars=2 | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=3 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_010367_v2,v3_public_manual_research_synthetic_row_010367,2,20,url_variation;leetspeak_obfuscation;numeric_otp_variation,42,2,0.3111,pass,True,1228665398,separator_injection:no_separator_keyword | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=2 | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_009972_v1,v3_public_manual_research_synthetic_row_009972,1,20,homoglyph_substitution;spacing_punctuation_case_noise;leetspeak_obfuscation,66,11,0.5197,pass,True,3322353117,homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=2 | leetspeak_obfuscation:leet_chars=3
aug_train_v3_public_manual_research_synthetic_row_009972_v2,v3_public_manual_research_synthetic_row_009972,2,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,117,22,0.9213,pass,True,1354033591,leetspeak_obfuscation:leet_chars=3 | spacing_punctuation_case_noise:noise_edits=2 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_008934_v1,v3_public_manual_research_synthetic_row_008934,1,20,institution_substitution;spacing_punctuation_case_noise;numeric_otp_variation,115,18,0.4873,pass,True,2626203515,institution_substitution:institution_swap=PayPal | spacing_punctuation_case_noise:noise_edits=3 | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_008934_v2,v3_public_manual_research_synthetic_row_008934,2,20,urgency_paraphrasing;separator_injection;numeric_otp_variation,158,9,0.6695,pass,True,3343055786,urgency_paraphrasing:urgency_phrase=\bimmediately\b | separator_injection:separator_keyword=account | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_010131_v1,v3_public_manual_research_synthetic_row_010131,1,20,url_variation;leetspeak_obfuscation;homoglyph_substitution,37,2,0.6852,pass,True,3396635369,url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=4 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_010131_v2,v3_public_manual_research_synthetic_row_010131,2,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,31,2,0.5741,pass,True,1049801670,urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2 | leetspeak_obfuscation:leet_chars=0 | separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=1 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_010463_v1,v3_public_manual_research_synthetic_row_010463,1,20,spacing_punctuation_case_noise;homoglyph_substitution,7,3,0.2188,pass,True,2070956559,institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=1 | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:no_digit_sequence | separator_injection:no_separator_keyword
aug_train_v3_public_manual_research_synthetic_row_008296_v1,v3_public_manual_research_synthetic_row_008296,1,20,separator_injection;spacing_punctuation_case_noise;leetspeak_obfuscation,48,13,0.4034,pass,True,1282487116,institution_substitution:no_context_safe_institution_swap | separator_injection:separator_keyword=verify | spacing_punctuation_case_noise:noise_edits=3 | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_008296_v2,v3_public_manual_research_synthetic_row_008296,2,20,spacing_punctuation_case_noise;separator_injection;leetspeak_obfuscation,58,4,0.4874,pass,True,4271892856,spacing_punctuation_case_noise:noise_edits=2 | separator_injection:separator_keyword=verify | numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_009742_v1,v3_public_manual_research_synthetic_row_009742,1,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,61,2,0.6421,pass,True,3895435166,spacing_punctuation_case_noise:noise_edits=3 | separator_injection:separator_keyword=account | institution_substitution:no_context_safe_institution_swap | url_variation:no_url_found | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_009742_v2,v3_public_manual_research_synthetic_row_009742,2,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,65,19,0.6842,pass,True,3809799836,urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | separator_injection:separator_keyword=account | spacing_punctuation_case_noise:noise_edits=3 | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006608_v1,v3_public_manual_research_synthetic_row_006608,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,17,3,0.2881,pass,True,754115202,leetspeak_obfuscation:leet_chars=1 | spacing_punctuation_case_noise:noise_edits=2 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006608_v2,v3_public_manual_research_synthetic_row_006608,2,20,separator_injection;numeric_otp_variation;homoglyph_substitution,33,10,0.5593,pass,True,547928393,url_variation:no_url_found | separator_injection:separator_keyword=account | numeric_otp_variation:numeric_sequences=1 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006608_v3,v3_public_manual_research_synthetic_row_006608,3,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,42,7,0.7119,pass,True,189119998,separator_injection:separator_keyword=account | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_007583_v1,v3_public_manual_research_synthetic_row_007583,1,20,urgency_paraphrasing;spacing_punctuation_case_noise;homoglyph_substitution,42,10,0.4375,pass,True,1159963232,url_variation:no_url_found | numeric_otp_variation:no_digit_sequence | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:urgency_phrase=\bimmediately\b | spacing_punctuation_case_noise:noise_edits=3 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_005397_v1,v3_public_manual_research_synthetic_row_005397,1,20,spacing_punctuation_case_noise;separator_injection;url_variation,219,29,0.6997,pass,True,3937751131,spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=account | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_010211_v1,v3_public_manual_research_synthetic_row_010211,1,20,numeric_otp_variation;homoglyph_substitution;leetspeak_obfuscation,7,3,0.0778,pass,True,2151252211,numeric_otp_variation:numeric_sequences=2 | homoglyph_substitution:homoglyph_chars=1 | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_008324_v1,v3_public_manual_research_synthetic_row_008324,1,20,spacing_punctuation_case_noise;leetspeak_obfuscation;numeric_otp_variation,45,4,0.3543,pass,True,3478957236,spacing_punctuation_case_noise:noise_edits=2 | url_variation:no_url_found | leetspeak_obfuscation:leet_chars=4 | numeric_otp_variation:numeric_sequences=1
