unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
replacement_imc25_english_smish_19969,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19969,You have been selected for a FREE <AMOUNT> Bestbuy Giftcard! Reply 'YES' to claim your prize to get yours now. Only 43 left!,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19969; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,overcome limitations with a sanlam personal loan of up to <us driver license> <num> apply sms id no to <otp> call <phone number> spl ncrcp272 da fsp7249 ts cs,,1,true,Smishing-Dataset-IMC25,smishing,You have been selected for a FREE €500 Bestbuy Giftcard! Reply 'YES' to claim your prize to get yours now. Only 43 left!,You have been selected for a FREE <AMOUNT> Bestbuy Giftcard! Reply 'YES' to claim your prize to get yours now. Only 43 left!,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19969,gathered_imc25_english_smish_13865,True,
replacement_ncsu_sms_phishing_049710,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049710,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ wxeHO",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049710; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,<named entity> to activate your sbi credit card please confirm following trxn s on your card ending <otp> a rs <otp> 8 spent at one mobiwik system pvt l <us driver license> in on <date time> to confirm please call our helpline <phone number> <phone number>,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ wxeHO","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ wxeHO",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049710,gathered_imc25_english_smish_13866,True,
replacement_imc25_english_smish_19987,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19987,"You have won 750,000 Euro ongoing Apple iphone promo send Email:<EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19987; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,recent purchase of <num> 99 on apple pay reply yes to allow visit <url>ore to deny,,1,true,Smishing-Dataset-IMC25,smishing,"You have won 750,000 Euro ongoing Apple iphone promo send Email:<EMAIL_ADDRESS>","You have won 750,000 Euro ongoing Apple iphone promo send Email:<EMAIL_ADDRESS>",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19987,gathered_imc25_english_smish_13868,True,
replacement_ncsu_sms_phishing_049711,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049711,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ GVbKx",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049711; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear user your sbi yono account will be block <date time> please update your pan card in 10 mint immediately in link,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ GVbKx","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ GVbKx",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049711,gathered_imc25_english_smish_13869,True,
replacement_imc25_english_smish_20012,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_20012,You won today's Happy Times! Here's your Rs. 500 no minimum spend Lenskart voucher.,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_20012; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,dear customer your sbi yono will be suspended <date time> please update your pan card,,1,true,Smishing-Dataset-IMC25,smishing,You won today's Happy Times! Here's your Rs. 500 no minimum spend Lenskart voucher.,You won today's Happy Times! Here's your Rs. 500 no minimum spend Lenskart voucher.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_20012,gathered_imc25_english_smish_13870,True,
replacement_ncsu_sms_phishing_049712,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049712,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ mBppq",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049712; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear customer your hdfc acount has been blocked <date time> please update your pan card,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99  ~~~ mBppq","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ mBppq",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049712,gathered_imc25_english_smish_13871,True,
replacement_imc25_english_smish_20017,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_20017,Your personal lottery-survey code is 31159 You took 3rd place! See what you won,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_20017; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,dear user your sbi bank account will be blocked <date time> please update your pan card number thank you sbi bank click here s <url>,,1,true,Smishing-Dataset-IMC25,smishing,Your personal lottery-survey code is 31159 You took 3rd place! See what you won,Your personal lottery-survey code is 31159 You took 3rd place! See what you won,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_20017,gathered_imc25_english_smish_13873,True,
replacement_ncsu_sms_phishing_049713,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049713,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ QYSZA",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049713; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear customer your hdfc a c e kyc is pending <date time> kindly update your pan card no immediately via visiting the link provided,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ QYSZA","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ QYSZA",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049713,gathered_imc25_english_smish_13874,True,
replacement_imc25_english_smish_20043,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_20043,Dear customer you have won a prize <US_DRIVER_LICENSE> Two Hundred thousand Riyal from <LOCATION> so very happy great congratulations this is promotional lucky draw for the Happy New Year so you can contact us on this number of 0096...,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_20043; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,dear mt your sbi account will be blocked <date time> update your pan card number immediately click link,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer you have won a prize <US_DRIVER_LICENSE> Two Hundred thousand Riyal from <LOCATION> so very happy great congratulations this is promotional lucky draw for the Happy New Year so you can contact us on this number of 0096...,Dear customer you have won a prize <US_DRIVER_LICENSE> Two Hundred thousand Riyal from <LOCATION> so very happy great congratulations this is promotional lucky draw for the Happy New Year so you can contact us on this number of 0096...,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_20043,gathered_imc25_english_smish_13882,True,
replacement_ncsu_sms_phishing_049714,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049714,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ ypArY",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049714; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,nedbank your nedbank account is not updated on the server click > <url> update your account completely to avoid block nedbank team,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ ypArY","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ ypArY",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049714,gathered_imc25_english_smish_13883,True,
replacement_imc25_english_smish_20053,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_20053,"Congratulations!MA'AM/SIR YOUR #.HAD WON! <AMOUNT>k From:KOPIKO MAGKAPER 4, TO CLAIM YOUR PRIZE JUST TEXTS YOUR COMPLETE. NAME AGE ADD WORK PER:DTI #1012 <US_DRIVER_LICENSE> Thank you!",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_20053; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,dear user your sbi yono account will blocked <date time> please update your pan to activate via given link <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Congratulations!MA'AM/SIR YOUR #.HAD WON! Php450k From:KOPIKO MAGKAPER 4, TO CLAIM YOUR PRIZE JUST TEXTS YOUR COMPLETE. NAME AGE ADD WORK PER:DTI #1012 <US_DRIVER_LICENSE> Thank you!","Congratulations!MA'AM/SIR YOUR #.HAD WON! <AMOUNT>k From:KOPIKO MAGKAPER 4, TO CLAIM YOUR PRIZE JUST TEXTS YOUR COMPLETE. NAME AGE ADD WORK PER:DTI #1012 <US_DRIVER_LICENSE> Thank you!",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_20053,gathered_imc25_english_smish_13887,True,
replacement_ncsu_sms_phishing_049715,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049715,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ xhjoQ",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049715; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,cimb bank your bank id is abnormal and will be locked please log in to <url> to verify and rule out abnormal behavior,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ xhjoQ","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ xhjoQ",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049715,gathered_imc25_english_smish_13888,True,
replacement_imc25_english_smish_20057,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_20057,You are shortlisted in REALME You (Win) 2nd Prize Maruti Swift Dzire Value 8.20Lac. For more Information Contact Realme Branch:,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_20057; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,pokketkredit dear customer please pay your amount of <otp> 00 before <date time> to avoid any overdue charges which might affect your credit score and your image for next <url>b,,1,true,Smishing-Dataset-IMC25,smishing,You are shortlisted in REALME You (Win) 2nd Prize Maruti Swift Dzire Value 8.20Lac. For more Information Contact Realme Branch:,You are shortlisted in REALME You (Win) 2nd Prize Maruti Swift Dzire Value 8.20Lac. For more Information Contact Realme Branch:,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_20057,gathered_imc25_english_smish_13890,True,
