old_unified_id,old_message_clean,replacement_candidate_id,replacement_message_raw,replacement_message_clean,replacement_source_name,replacement_dataset_name,match_method,duplicate_check_status,replacement_status,notes
gathered_imc25_english_smish_14932,"Masihullah, urgent notice about your USPS delivery 2F15D9 from <DATE_TIME>. Go to: <URL>",ncsu_sms_phishing_050063,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ulULd","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ulULd",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14934,"Hello mate, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: <URL>",imc25_english_smish_00948,"Lowe's retail company would like like your help on this official questionnaire, Anybody that enters this are to receive a no cost product","Lowe's retail company would like like your help on this official questionnaire, Anybody that enters this are to receive a no cost product",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14935,Your <NAMED_ENTITY> delivery has been stopped at our depot. Trk #: EU15022020L SMS Code: 4164 Please resolve the issue here: <URL>,ncsu_sms_phishing_050064,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ yLHIH","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ yLHIH",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14936,<LOCATION>: shipment 39752 notice - sent. Go: <URL>,imc25_english_smish_00953,"We'll be awarding $50 to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.","We'll be awarding <AMOUNT> to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14938,Your delivery has been stopped at our delivery centre. ITEM: SG29566Z1 Resolve the issue here: <URL>,ncsu_sms_phishing_050065,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ KQFef","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ KQFef",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14939,"Hello mate, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: <URL> <NAMED_ENTITY>",imc25_english_smish_00960,"FreeMsg_WFargo: Your billpay did not process as scheduled, we are here to help you solve it. Follow lpsf/wfargo to review","FreeMsg_WFargo: Your billpay did not process as scheduled, we are here to help you solve it. Follow lpsf/wfargo to review",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14940,"URGENT NOTICE: <NAMED_ENTITY>, please confirm the details for shipment ID: AmazonRewards 3H38D2 here: <URL> Description: <AMOUNT> bounty",ncsu_sms_phishing_050066,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ QZnfy","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ QZnfy",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14941,"MYNTRA - At your Doorstep: Hi <NAMED_ENTITY>, Our style delivery associate (Phone: <PHONE>) is waiting to pickup your return (Id: <UK_NHS>) from you. Use Pin <PHONE> if prompted.",imc25_english_smish_00999,"Hey, I really like your profile and your posts on Instagram and if you let me, I would make such an amazing mural out of it! If you don’t mind one of your posts could be my inspiring muse for an art project i’m working on for a client💕 You will totally get paid for it as well as a bonus; you’ll also get credits♥️","Hey, I really like your profile and your posts on Instagram and if you let me, I would make such an amazing mural out of it! If you don’t mind one of your posts could be my inspiring muse for an art project i’m working on for a client💕 You will totally get paid for it as well as a bonus; you’ll also get credits♥️",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14942,There is an update regarding your delivery YF-<US_DRIVER_LICENSE>. Please resolve it here: <URL>,ncsu_sms_phishing_050067,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ KJlSR","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ KJlSR",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14947,"We attempted to deliver your package at <DATE_TIME> on <DATE_TIME>, <DATE_TIME> but no one was available. Your parcel was returned to our depot and you need to reschedule your package delivery. Please reschedule your package delivery by pressing here <URL>",imc25_english_smish_01001,"Your ticket# <US_DRIVER_LICENSE> is being served at Window 06.
Please take our Customer Experience Survey!",Your ticket# <US_DRIVER_LICENSE> is being served at Window 06. Please take our Customer Experience Survey!,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14951,AMAZON <OTP> <OTP>: Your account has been suspended. Verify your billing information on <URL> to reactivate your account.,ncsu_sms_phishing_050068,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ dfsou","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ dfsou",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14952,"Hello, Order No: ZAA11, Status: Paid, <NAMED_ENTITY> arriving <DATE_TIME>. Follow: <URL>",imc25_english_smish_01018,]TM-[Carrier / help us to improve the t---MOBILE experience for you,]TM-[Carrier / help us to improve the t---MOBILE experience for you,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14953,There is a parcel from Tesco-Market (ID: TSC48201) on its way to you: <URL> Wonderful job with taking 3rd place in our April-Giveaway.,ncsu_sms_phishing_050069,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ VXznJ","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ VXznJ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14956,Package for: 1ilver Street <NAMED_ENTITY>. Dear <NAMED_ENTITY>. You have won a prize please confirm your information:,imc25_english_smish_01023,Your order was dropped off. Please refer to this photo your Dasher provided to see where it was left.,Your order was dropped off. Please refer to this photo your Dasher provided to see where it was left.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14957,"Thanks for shopping with us, please click on link for <NAMED_ENTITY> copy <URL>",ncsu_sms_phishing_050070,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ rEtqX","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ rEtqX",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14958,Your customerID(ARGOS042531) was selected in our draw <DATE_TIME>: Rank.3: <NAMED_ENTITY> -Grab your item: <URL>,imc25_english_smish_01028,"Hey baby I hope you're not shy;) because I'm DYING to swap sexy pics with you!

I love to relax with pretty fellows like you are.",Hey baby I hope you're not shy;) because I'm DYING to swap sexy pics with you! I love to relax with pretty fellows like you are.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14959,"Hi! Return Request of your ShopClues Order <DATE_TIME> for Gizmobitz <US_DRIVER_LICENSE> Power Bank 10000mAH with.. is approved. As your location is not serviceable by our courier partners for pick up, please dispatch the product to us. For next steps click here: <NRP>",ncsu_sms_phishing_050071,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ WMMie","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ WMMie",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14961,Your delivery has been stopped at our depot. Trk#: <US_DRIVER_LICENSE> Please resolve the issue here: <URL>,imc25_english_smish_01030,"<LOCATION> IN charge of American Rescue plan is offering up to $2,200 every week for all American Workers and Family. Apply here:",<LOCATION> IN charge of American Rescue plan is offering up to <AMOUNT> every week for all American Workers and Family. Apply here:,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14964,<LOCATION> - parcel <DATE_TIME> status: on the way. Go> <URL>,ncsu_sms_phishing_050072,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ rYwZO","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ rYwZO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14966,Your delivery has been stopped at our delivery centre. ITEM: SG295566Z1 Resolve the issue here: <URL>,imc25_english_smish_01031,"Hey [redacted] – I’m a member of this group called Needed Conversations, you should join. Say hi in the chat and join our hangout.","Hey [redacted] – I’m a member of this group called Needed Conversations, you should join. Say hi in the chat and join our hangout.",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14968,There is an update for your delivery: CC-0172816IE due <DATE_TIME>. Tap here: <URL>,ncsu_sms_phishing_050073,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ PcxQJ","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ PcxQJ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14970,Your Flipkart package with AWB <US_BANK_NUMBER> will be delivered <DATE_TIME>. Pay Rs.495.0 by cash/DC/UPI .Any query? Call <PHONE>,imc25_english_smish_01078,-)_ Can You Giive Mee Couple Of OrgAsM..,-)_ Can You Giive Mee Couple Of OrgAsM..,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
